features,importance
client_ipay_AMT_INSTALMENT_mean_mean,3.0
client_ipay_AMT_INSTALMENT_mean_max,2.2
client_ipay_AMT_INSTALMENT_mean_min,3.4
client_ipay_AMT_INSTALMENT_mean_count,0.0
client_ipay_AMT_INSTALMENT_mean_sum,2.2
client_ipay_AMT_INSTALMENT_max_mean,5.2
client_ipay_AMT_INSTALMENT_max_max,3.4000000000000004
client_ipay_AMT_INSTALMENT_max_min,4.2
client_ipay_AMT_INSTALMENT_max_count,0.0
client_ipay_AMT_INSTALMENT_max_sum,3.0
client_ipay_AMT_INSTALMENT_min_mean,6.2
client_ipay_AMT_INSTALMENT_min_max,3.5999999999999996
client_ipay_AMT_INSTALMENT_min_min,5.4
client_ipay_AMT_INSTALMENT_min_count,0.0
client_ipay_AMT_INSTALMENT_min_sum,4.6
client_ipay_AMT_INSTALMENT_count_mean,0.0
client_ipay_AMT_INSTALMENT_count_max,0.0
client_ipay_AMT_INSTALMENT_count_min,0.0
client_ipay_AMT_INSTALMENT_count_count,0.0
client_ipay_AMT_INSTALMENT_count_sum,0.0
client_ipay_AMT_INSTALMENT_sum_mean,4.200000000000001
client_ipay_AMT_INSTALMENT_sum_max,3.8
client_ipay_AMT_INSTALMENT_sum_min,2.1999999999999997
client_ipay_AMT_INSTALMENT_sum_count,0.0
client_ipay_AMT_INSTALMENT_sum_sum,5.0
client_ipay_AMT_PAYMENT_mean_mean,3.5999999999999996
client_ipay_AMT_PAYMENT_mean_max,3.8000000000000003
client_ipay_AMT_PAYMENT_mean_min,8.8
client_ipay_AMT_PAYMENT_mean_count,0.0
client_ipay_AMT_PAYMENT_mean_sum,2.0
client_ipay_AMT_PAYMENT_max_mean,3.1999999999999997
client_ipay_AMT_PAYMENT_max_max,2.0
client_ipay_AMT_PAYMENT_max_min,4.0
client_ipay_AMT_PAYMENT_max_count,0.0
client_ipay_AMT_PAYMENT_max_sum,1.6
client_ipay_AMT_PAYMENT_min_mean,29.0
client_ipay_AMT_PAYMENT_min_max,7.4
client_ipay_AMT_PAYMENT_min_min,16.400000000000002
client_ipay_AMT_PAYMENT_min_count,0.0
client_ipay_AMT_PAYMENT_min_sum,32.8
client_ipay_AMT_PAYMENT_count_mean,0.0
client_ipay_AMT_PAYMENT_count_max,0.0
client_ipay_AMT_PAYMENT_count_min,0.0
client_ipay_AMT_PAYMENT_count_count,0.0
client_ipay_AMT_PAYMENT_count_sum,0.0
client_ipay_AMT_PAYMENT_sum_mean,10.799999999999999
client_ipay_AMT_PAYMENT_sum_max,8.4
client_ipay_AMT_PAYMENT_sum_min,1.4
client_ipay_AMT_PAYMENT_sum_count,0.0
client_ipay_AMT_PAYMENT_sum_sum,15.000000000000002
client_ccb_MONTHS_BALANCE_mean_mean,0.8
client_ccb_MONTHS_BALANCE_mean_max,0.4
client_ccb_MONTHS_BALANCE_mean_min,0.2
client_ccb_MONTHS_BALANCE_mean_count,0.0
client_ccb_MONTHS_BALANCE_mean_sum,0.2
client_ccb_MONTHS_BALANCE_max_mean,0.0
client_ccb_MONTHS_BALANCE_max_max,0.0
client_ccb_MONTHS_BALANCE_max_min,0.0
client_ccb_MONTHS_BALANCE_max_count,0.0
client_ccb_MONTHS_BALANCE_max_sum,0.0
client_ccb_MONTHS_BALANCE_min_mean,0.2
client_ccb_MONTHS_BALANCE_min_max,0.0
client_ccb_MONTHS_BALANCE_min_min,0.4
client_ccb_MONTHS_BALANCE_min_count,0.0
client_ccb_MONTHS_BALANCE_min_sum,0.0
client_ccb_MONTHS_BALANCE_count_mean,0.8
client_ccb_MONTHS_BALANCE_count_max,0.0
client_ccb_MONTHS_BALANCE_count_min,0.4
client_ccb_MONTHS_BALANCE_count_count,0.0
client_ccb_MONTHS_BALANCE_count_sum,0.4
client_ccb_MONTHS_BALANCE_sum_mean,0.4
client_ccb_MONTHS_BALANCE_sum_max,0.2
client_ccb_MONTHS_BALANCE_sum_min,0.0
client_ccb_MONTHS_BALANCE_sum_count,0.0
client_ccb_MONTHS_BALANCE_sum_sum,0.2
client_ccb_AMT_BALANCE_mean_mean,2.6
client_ccb_AMT_BALANCE_mean_max,1.6
client_ccb_AMT_BALANCE_mean_min,2.2
client_ccb_AMT_BALANCE_mean_count,0.0
client_ccb_AMT_BALANCE_mean_sum,1.4
client_ccb_AMT_BALANCE_max_mean,0.4
client_ccb_AMT_BALANCE_max_max,0.2
client_ccb_AMT_BALANCE_max_min,0.6000000000000001
client_ccb_AMT_BALANCE_max_count,0.0
client_ccb_AMT_BALANCE_max_sum,0.8
client_ccb_AMT_BALANCE_min_mean,1.7999999999999998
client_ccb_AMT_BALANCE_min_max,0.8
client_ccb_AMT_BALANCE_min_min,1.2
client_ccb_AMT_BALANCE_min_count,0.0
client_ccb_AMT_BALANCE_min_sum,0.2
client_ccb_AMT_BALANCE_count_mean,0.0
client_ccb_AMT_BALANCE_count_max,0.0
client_ccb_AMT_BALANCE_count_min,0.0
client_ccb_AMT_BALANCE_count_count,0.0
client_ccb_AMT_BALANCE_count_sum,0.0
client_ccb_AMT_BALANCE_sum_mean,0.4
client_ccb_AMT_BALANCE_sum_max,0.4
client_ccb_AMT_BALANCE_sum_min,0.2
client_ccb_AMT_BALANCE_sum_count,0.0
client_ccb_AMT_BALANCE_sum_sum,0.0
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_mean_mean,2.4000000000000004
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_mean_max,0.4
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_mean_min,1.4
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_mean_count,0.0
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_mean_sum,0.4
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_max_mean,1.0
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_max_max,0.2
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_max_min,0.2
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_max_count,0.0
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_max_sum,0.0
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_min_mean,0.4
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_min_max,0.2
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_min_min,0.4
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_min_count,0.0
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_min_sum,0.6000000000000001
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_count_mean,0.0
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_count_max,0.0
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_count_min,0.0
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_count_count,0.0
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_count_sum,0.0
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_sum_mean,1.0
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_sum_max,0.6000000000000001
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_sum_min,0.2
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_sum_count,0.0
client_ccb_AMT_CREDIT_LIMIT_ACTUAL_sum_sum,0.4
client_ccb_AMT_DRAWINGS_ATM_CURRENT_mean_mean,2.4
client_ccb_AMT_DRAWINGS_ATM_CURRENT_mean_max,0.8
client_ccb_AMT_DRAWINGS_ATM_CURRENT_mean_min,0.8
client_ccb_AMT_DRAWINGS_ATM_CURRENT_mean_count,0.0
client_ccb_AMT_DRAWINGS_ATM_CURRENT_mean_sum,1.0
client_ccb_AMT_DRAWINGS_ATM_CURRENT_max_mean,1.4
client_ccb_AMT_DRAWINGS_ATM_CURRENT_max_max,0.0
client_ccb_AMT_DRAWINGS_ATM_CURRENT_max_min,0.4
client_ccb_AMT_DRAWINGS_ATM_CURRENT_max_count,0.0
client_ccb_AMT_DRAWINGS_ATM_CURRENT_max_sum,0.0
client_ccb_AMT_DRAWINGS_ATM_CURRENT_min_mean,0.2
client_ccb_AMT_DRAWINGS_ATM_CURRENT_min_max,0.0
client_ccb_AMT_DRAWINGS_ATM_CURRENT_min_min,0.0
client_ccb_AMT_DRAWINGS_ATM_CURRENT_min_count,0.0
client_ccb_AMT_DRAWINGS_ATM_CURRENT_min_sum,0.0
client_ccb_AMT_DRAWINGS_ATM_CURRENT_count_mean,0.2
client_ccb_AMT_DRAWINGS_ATM_CURRENT_count_max,0.0
client_ccb_AMT_DRAWINGS_ATM_CURRENT_count_min,0.0
client_ccb_AMT_DRAWINGS_ATM_CURRENT_count_count,0.0
client_ccb_AMT_DRAWINGS_ATM_CURRENT_count_sum,0.0
client_ccb_AMT_DRAWINGS_ATM_CURRENT_sum_mean,0.8
client_ccb_AMT_DRAWINGS_ATM_CURRENT_sum_max,0.0
client_ccb_AMT_DRAWINGS_ATM_CURRENT_sum_min,0.4
client_ccb_AMT_DRAWINGS_ATM_CURRENT_sum_count,0.0
client_ccb_AMT_DRAWINGS_ATM_CURRENT_sum_sum,0.4
client_ccb_AMT_DRAWINGS_CURRENT_mean_mean,0.8
client_ccb_AMT_DRAWINGS_CURRENT_mean_max,0.8
client_ccb_AMT_DRAWINGS_CURRENT_mean_min,0.4
client_ccb_AMT_DRAWINGS_CURRENT_mean_count,0.0
client_ccb_AMT_DRAWINGS_CURRENT_mean_sum,0.4
client_ccb_AMT_DRAWINGS_CURRENT_max_mean,0.8
client_ccb_AMT_DRAWINGS_CURRENT_max_max,0.4
client_ccb_AMT_DRAWINGS_CURRENT_max_min,0.4
client_ccb_AMT_DRAWINGS_CURRENT_max_count,0.0
client_ccb_AMT_DRAWINGS_CURRENT_max_sum,0.2
client_ccb_AMT_DRAWINGS_CURRENT_min_mean,0.2
client_ccb_AMT_DRAWINGS_CURRENT_min_max,0.0
client_ccb_AMT_DRAWINGS_CURRENT_min_min,0.0
client_ccb_AMT_DRAWINGS_CURRENT_min_count,0.0
client_ccb_AMT_DRAWINGS_CURRENT_min_sum,0.0
client_ccb_AMT_DRAWINGS_CURRENT_count_mean,0.0
client_ccb_AMT_DRAWINGS_CURRENT_count_max,0.0
client_ccb_AMT_DRAWINGS_CURRENT_count_min,0.0
client_ccb_AMT_DRAWINGS_CURRENT_count_count,0.0
client_ccb_AMT_DRAWINGS_CURRENT_count_sum,0.0
client_ccb_AMT_DRAWINGS_CURRENT_sum_mean,0.6000000000000001
client_ccb_AMT_DRAWINGS_CURRENT_sum_max,0.0
client_ccb_AMT_DRAWINGS_CURRENT_sum_min,0.2
client_ccb_AMT_DRAWINGS_CURRENT_sum_count,0.0
client_ccb_AMT_DRAWINGS_CURRENT_sum_sum,0.2
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_mean_mean,0.4
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_mean_max,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_mean_min,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_mean_count,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_mean_sum,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_max_mean,0.8
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_max_max,0.2
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_max_min,0.2
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_max_count,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_max_sum,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_min_mean,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_min_max,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_min_min,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_min_count,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_min_sum,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_count_mean,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_count_max,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_count_min,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_count_count,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_count_sum,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_sum_mean,0.4
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_sum_max,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_sum_min,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_sum_count,0.0
client_ccb_AMT_DRAWINGS_OTHER_CURRENT_sum_sum,0.2
client_ccb_AMT_DRAWINGS_POS_CURRENT_mean_mean,0.4
client_ccb_AMT_DRAWINGS_POS_CURRENT_mean_max,0.0
client_ccb_AMT_DRAWINGS_POS_CURRENT_mean_min,0.6000000000000001
client_ccb_AMT_DRAWINGS_POS_CURRENT_mean_count,0.0
client_ccb_AMT_DRAWINGS_POS_CURRENT_mean_sum,0.6000000000000001
client_ccb_AMT_DRAWINGS_POS_CURRENT_max_mean,0.6000000000000001
client_ccb_AMT_DRAWINGS_POS_CURRENT_max_max,0.0
client_ccb_AMT_DRAWINGS_POS_CURRENT_max_min,0.2
client_ccb_AMT_DRAWINGS_POS_CURRENT_max_count,0.0
client_ccb_AMT_DRAWINGS_POS_CURRENT_max_sum,0.0
client_ccb_AMT_DRAWINGS_POS_CURRENT_min_mean,0.2
client_ccb_AMT_DRAWINGS_POS_CURRENT_min_max,0.0
client_ccb_AMT_DRAWINGS_POS_CURRENT_min_min,0.2
client_ccb_AMT_DRAWINGS_POS_CURRENT_min_count,0.0
client_ccb_AMT_DRAWINGS_POS_CURRENT_min_sum,0.0
client_ccb_AMT_DRAWINGS_POS_CURRENT_count_mean,0.0
client_ccb_AMT_DRAWINGS_POS_CURRENT_count_max,0.0
client_ccb_AMT_DRAWINGS_POS_CURRENT_count_min,0.0
client_ccb_AMT_DRAWINGS_POS_CURRENT_count_count,0.0
client_ccb_AMT_DRAWINGS_POS_CURRENT_count_sum,0.0
client_ccb_AMT_DRAWINGS_POS_CURRENT_sum_mean,1.2
client_ccb_AMT_DRAWINGS_POS_CURRENT_sum_max,0.0
client_ccb_AMT_DRAWINGS_POS_CURRENT_sum_min,0.2
client_ccb_AMT_DRAWINGS_POS_CURRENT_sum_count,0.0
client_ccb_AMT_DRAWINGS_POS_CURRENT_sum_sum,0.0
client_ccb_AMT_INST_MIN_REGULARITY_mean_mean,1.4000000000000001
client_ccb_AMT_INST_MIN_REGULARITY_mean_max,0.4
client_ccb_AMT_INST_MIN_REGULARITY_mean_min,0.0
client_ccb_AMT_INST_MIN_REGULARITY_mean_count,0.0
client_ccb_AMT_INST_MIN_REGULARITY_mean_sum,0.2
client_ccb_AMT_INST_MIN_REGULARITY_max_mean,1.8000000000000003
client_ccb_AMT_INST_MIN_REGULARITY_max_max,0.4
client_ccb_AMT_INST_MIN_REGULARITY_max_min,0.0
client_ccb_AMT_INST_MIN_REGULARITY_max_count,0.0
client_ccb_AMT_INST_MIN_REGULARITY_max_sum,0.4
client_ccb_AMT_INST_MIN_REGULARITY_min_mean,0.4
client_ccb_AMT_INST_MIN_REGULARITY_min_max,0.0
client_ccb_AMT_INST_MIN_REGULARITY_min_min,0.0
client_ccb_AMT_INST_MIN_REGULARITY_min_count,0.0
client_ccb_AMT_INST_MIN_REGULARITY_min_sum,0.4
client_ccb_AMT_INST_MIN_REGULARITY_count_mean,0.2
client_ccb_AMT_INST_MIN_REGULARITY_count_max,0.0
client_ccb_AMT_INST_MIN_REGULARITY_count_min,0.0
client_ccb_AMT_INST_MIN_REGULARITY_count_count,0.0
client_ccb_AMT_INST_MIN_REGULARITY_count_sum,0.2
client_ccb_AMT_INST_MIN_REGULARITY_sum_mean,0.2
client_ccb_AMT_INST_MIN_REGULARITY_sum_max,0.0
client_ccb_AMT_INST_MIN_REGULARITY_sum_min,0.2
client_ccb_AMT_INST_MIN_REGULARITY_sum_count,0.0
client_ccb_AMT_INST_MIN_REGULARITY_sum_sum,0.4
client_ccb_AMT_PAYMENT_CURRENT_mean_mean,1.6
client_ccb_AMT_PAYMENT_CURRENT_mean_max,0.2
client_ccb_AMT_PAYMENT_CURRENT_mean_min,1.2000000000000002
client_ccb_AMT_PAYMENT_CURRENT_mean_count,0.0
client_ccb_AMT_PAYMENT_CURRENT_mean_sum,0.2
client_ccb_AMT_PAYMENT_CURRENT_max_mean,2.0
client_ccb_AMT_PAYMENT_CURRENT_max_max,0.0
client_ccb_AMT_PAYMENT_CURRENT_max_min,0.8
client_ccb_AMT_PAYMENT_CURRENT_max_count,0.0
client_ccb_AMT_PAYMENT_CURRENT_max_sum,0.4
client_ccb_AMT_PAYMENT_CURRENT_min_mean,0.8
client_ccb_AMT_PAYMENT_CURRENT_min_max,0.0
client_ccb_AMT_PAYMENT_CURRENT_min_min,0.0
client_ccb_AMT_PAYMENT_CURRENT_min_count,0.0
client_ccb_AMT_PAYMENT_CURRENT_min_sum,0.0
client_ccb_AMT_PAYMENT_CURRENT_count_mean,0.0
client_ccb_AMT_PAYMENT_CURRENT_count_max,0.2
client_ccb_AMT_PAYMENT_CURRENT_count_min,0.2
client_ccb_AMT_PAYMENT_CURRENT_count_count,0.0
client_ccb_AMT_PAYMENT_CURRENT_count_sum,0.0
client_ccb_AMT_PAYMENT_CURRENT_sum_mean,1.2000000000000002
client_ccb_AMT_PAYMENT_CURRENT_sum_max,0.2
client_ccb_AMT_PAYMENT_CURRENT_sum_min,1.0
client_ccb_AMT_PAYMENT_CURRENT_sum_count,0.0
client_ccb_AMT_PAYMENT_CURRENT_sum_sum,0.4
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_mean_mean,1.0
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_mean_max,0.4
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_mean_min,0.6000000000000001
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_mean_count,0.0
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_mean_sum,0.4
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_max_mean,0.6000000000000001
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_max_max,0.4
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_max_min,0.2
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_max_count,0.0
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_max_sum,0.2
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_min_mean,0.0
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_min_max,0.0
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_min_min,0.0
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_min_count,0.0
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_min_sum,0.0
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_count_mean,0.0
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_count_max,0.0
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_count_min,0.0
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_count_count,0.0
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_count_sum,0.0
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_sum_mean,0.6000000000000001
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_sum_max,0.2
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_sum_min,1.0
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_sum_count,0.0
client_ccb_AMT_PAYMENT_TOTAL_CURRENT_sum_sum,0.6000000000000001
client_ccb_AMT_RECEIVABLE_PRINCIPAL_mean_mean,1.2000000000000002
client_ccb_AMT_RECEIVABLE_PRINCIPAL_mean_max,4.2
client_ccb_AMT_RECEIVABLE_PRINCIPAL_mean_min,1.4000000000000001
client_ccb_AMT_RECEIVABLE_PRINCIPAL_mean_count,0.0
client_ccb_AMT_RECEIVABLE_PRINCIPAL_mean_sum,1.6
client_ccb_AMT_RECEIVABLE_PRINCIPAL_max_mean,1.9999999999999998
client_ccb_AMT_RECEIVABLE_PRINCIPAL_max_max,0.6000000000000001
client_ccb_AMT_RECEIVABLE_PRINCIPAL_max_min,0.0
client_ccb_AMT_RECEIVABLE_PRINCIPAL_max_count,0.0
client_ccb_AMT_RECEIVABLE_PRINCIPAL_max_sum,0.4
client_ccb_AMT_RECEIVABLE_PRINCIPAL_min_mean,0.4
client_ccb_AMT_RECEIVABLE_PRINCIPAL_min_max,0.6000000000000001
client_ccb_AMT_RECEIVABLE_PRINCIPAL_min_min,0.2
client_ccb_AMT_RECEIVABLE_PRINCIPAL_min_count,0.0
client_ccb_AMT_RECEIVABLE_PRINCIPAL_min_sum,0.0
client_ccb_AMT_RECEIVABLE_PRINCIPAL_count_mean,0.0
client_ccb_AMT_RECEIVABLE_PRINCIPAL_count_max,0.0
client_ccb_AMT_RECEIVABLE_PRINCIPAL_count_min,0.0
client_ccb_AMT_RECEIVABLE_PRINCIPAL_count_count,0.0
client_ccb_AMT_RECEIVABLE_PRINCIPAL_count_sum,0.0
client_ccb_AMT_RECEIVABLE_PRINCIPAL_sum_mean,0.2
client_ccb_AMT_RECEIVABLE_PRINCIPAL_sum_max,0.4
client_ccb_AMT_RECEIVABLE_PRINCIPAL_sum_min,0.2
client_ccb_AMT_RECEIVABLE_PRINCIPAL_sum_count,0.0
client_ccb_AMT_RECEIVABLE_PRINCIPAL_sum_sum,0.0
client_ccb_AMT_RECIVABLE_mean_mean,1.4
client_ccb_AMT_RECIVABLE_mean_max,2.0
client_ccb_AMT_RECIVABLE_mean_min,0.8
client_ccb_AMT_RECIVABLE_mean_count,0.0
client_ccb_AMT_RECIVABLE_mean_sum,1.2000000000000002
client_ccb_AMT_RECIVABLE_max_mean,1.2000000000000002
client_ccb_AMT_RECIVABLE_max_max,0.6000000000000001
client_ccb_AMT_RECIVABLE_max_min,0.2
client_ccb_AMT_RECIVABLE_max_count,0.0
client_ccb_AMT_RECIVABLE_max_sum,1.0
client_ccb_AMT_RECIVABLE_min_mean,0.4
client_ccb_AMT_RECIVABLE_min_max,0.4
client_ccb_AMT_RECIVABLE_min_min,0.8
client_ccb_AMT_RECIVABLE_min_count,0.0
client_ccb_AMT_RECIVABLE_min_sum,0.4
client_ccb_AMT_RECIVABLE_count_mean,0.0
client_ccb_AMT_RECIVABLE_count_max,0.0
client_ccb_AMT_RECIVABLE_count_min,0.0
client_ccb_AMT_RECIVABLE_count_count,0.0
client_ccb_AMT_RECIVABLE_count_sum,0.0
client_ccb_AMT_RECIVABLE_sum_mean,0.0
client_ccb_AMT_RECIVABLE_sum_max,0.6000000000000001
client_ccb_AMT_RECIVABLE_sum_min,0.0
client_ccb_AMT_RECIVABLE_sum_count,0.0
client_ccb_AMT_RECIVABLE_sum_sum,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_mean_mean,0.2
client_ccb_AMT_TOTAL_RECEIVABLE_mean_max,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_mean_min,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_mean_count,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_mean_sum,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_max_mean,0.2
client_ccb_AMT_TOTAL_RECEIVABLE_max_max,0.2
client_ccb_AMT_TOTAL_RECEIVABLE_max_min,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_max_count,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_max_sum,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_min_mean,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_min_max,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_min_min,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_min_count,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_min_sum,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_count_mean,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_count_max,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_count_min,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_count_count,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_count_sum,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_sum_mean,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_sum_max,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_sum_min,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_sum_count,0.0
client_ccb_AMT_TOTAL_RECEIVABLE_sum_sum,0.0
client_ccb_CNT_DRAWINGS_ATM_CURRENT_mean_mean,9.4
client_ccb_CNT_DRAWINGS_ATM_CURRENT_mean_max,6.0
client_ccb_CNT_DRAWINGS_ATM_CURRENT_mean_min,6.199999999999999
client_ccb_CNT_DRAWINGS_ATM_CURRENT_mean_count,0.0
client_ccb_CNT_DRAWINGS_ATM_CURRENT_mean_sum,7.0
client_ccb_CNT_DRAWINGS_ATM_CURRENT_max_mean,1.4
client_ccb_CNT_DRAWINGS_ATM_CURRENT_max_max,0.0
client_ccb_CNT_DRAWINGS_ATM_CURRENT_max_min,0.4
client_ccb_CNT_DRAWINGS_ATM_CURRENT_max_count,0.0
client_ccb_CNT_DRAWINGS_ATM_CURRENT_max_sum,0.2
client_ccb_CNT_DRAWINGS_ATM_CURRENT_min_mean,0.0
client_ccb_CNT_DRAWINGS_ATM_CURRENT_min_max,0.0
client_ccb_CNT_DRAWINGS_ATM_CURRENT_min_min,0.0
client_ccb_CNT_DRAWINGS_ATM_CURRENT_min_count,0.0
client_ccb_CNT_DRAWINGS_ATM_CURRENT_min_sum,0.0
client_ccb_CNT_DRAWINGS_ATM_CURRENT_count_mean,0.0
client_ccb_CNT_DRAWINGS_ATM_CURRENT_count_max,0.0
client_ccb_CNT_DRAWINGS_ATM_CURRENT_count_min,0.0
client_ccb_CNT_DRAWINGS_ATM_CURRENT_count_count,0.0
client_ccb_CNT_DRAWINGS_ATM_CURRENT_count_sum,0.0
client_ccb_CNT_DRAWINGS_ATM_CURRENT_sum_mean,2.2
client_ccb_CNT_DRAWINGS_ATM_CURRENT_sum_max,0.0
client_ccb_CNT_DRAWINGS_ATM_CURRENT_sum_min,1.5999999999999999
client_ccb_CNT_DRAWINGS_ATM_CURRENT_sum_count,0.0
client_ccb_CNT_DRAWINGS_ATM_CURRENT_sum_sum,0.2
client_ccb_CNT_DRAWINGS_CURRENT_mean_mean,6.0
client_ccb_CNT_DRAWINGS_CURRENT_mean_max,3.1999999999999997
client_ccb_CNT_DRAWINGS_CURRENT_mean_min,3.6
client_ccb_CNT_DRAWINGS_CURRENT_mean_count,0.0
client_ccb_CNT_DRAWINGS_CURRENT_mean_sum,1.5999999999999999
client_ccb_CNT_DRAWINGS_CURRENT_max_mean,3.4
client_ccb_CNT_DRAWINGS_CURRENT_max_max,1.4
client_ccb_CNT_DRAWINGS_CURRENT_max_min,2.0
client_ccb_CNT_DRAWINGS_CURRENT_max_count,0.0
client_ccb_CNT_DRAWINGS_CURRENT_max_sum,3.0000000000000004
client_ccb_CNT_DRAWINGS_CURRENT_min_mean,0.2
client_ccb_CNT_DRAWINGS_CURRENT_min_max,0.0
client_ccb_CNT_DRAWINGS_CURRENT_min_min,0.0
client_ccb_CNT_DRAWINGS_CURRENT_min_count,0.0
client_ccb_CNT_DRAWINGS_CURRENT_min_sum,0.2
client_ccb_CNT_DRAWINGS_CURRENT_count_mean,0.0
client_ccb_CNT_DRAWINGS_CURRENT_count_max,0.0
client_ccb_CNT_DRAWINGS_CURRENT_count_min,0.0
client_ccb_CNT_DRAWINGS_CURRENT_count_count,0.0
client_ccb_CNT_DRAWINGS_CURRENT_count_sum,0.0
client_ccb_CNT_DRAWINGS_CURRENT_sum_mean,1.6
client_ccb_CNT_DRAWINGS_CURRENT_sum_max,0.0
